ISO_3_Code,Country_Name,Who_Region,Year,Vaccine_code,Vaccine_description,Schedule_rounds,Target_pop,Target_pop_description,Geoarea,Age_administered,Source_comment
AUS,Australia,WPRO,2020,POL3,Polio - 3rd dose,2,PREGNANT,Pregnant women,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2020,POL3,Polio - 3rd dose,3,CHILD,Children 1-5 years,NATIONAL,15 months,Reported via national immunization program
AUS,Australia,WPRO,2020,HEPB3,Hepatitis B - 3rd dose,1,ADOLESCENT,Adolescents 10-19 years,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2020,HEPB3,Hepatitis B - 3rd dose,2,PREGNANT,Pregnant women,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2020,PCV3,Pneumococcal conjugate vaccine - 3rd dose,1,CHILD,Children 1-5 years,NATIONAL,14 months,Reported via national immunization program
AUS,Australia,WPRO,2020,PCV3,Pneumococcal conjugate vaccine - 3rd dose,2,ELDERLY,Adults 65+,NATIONAL,N/A,
AUS,Australia,WPRO,2020,PCV3,Pneumococcal conjugate vaccine - 3rd dose,3,INFANT,Infants under 1 year,NATIONAL,9 months,Reported via national immunization program
AUS,Australia,WPRO,2022,BCG,Bacille Calmette-Guerin (Tuberculosis),1,ELDERLY,Adults 65+,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2022,BCG,Bacille Calmette-Guerin (Tuberculosis),2,INFANT,Infants under 1 year,NATIONAL,3 months,Reported via national immunization program
AUS,Australia,WPRO,2022,BCG,Bacille Calmette-Guerin (Tuberculosis),3,PREGNANT,Pregnant women,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2022,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,1,INFANT,Infants under 1 year,NATIONAL,17 months,
AUS,Australia,WPRO,2022,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,2,ADOLESCENT,Adolescents 10-19 years,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2022,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,1,INFANT,Infants under 1 year,NATIONAL,15 months,Reported via national immunization program
AUS,Australia,WPRO,2022,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,2,PREGNANT,Pregnant women,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2022,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,3,INFANT,Infants under 1 year,NATIONAL,10 months,Reported via national immunization program
AUS,Australia,WPRO,2022,MCV1,Measles-containing vaccine - 1st dose,1,PREGNANT,Pregnant women,NATIONAL,N/A,
AUS,Australia,WPRO,2022,MCV1,Measles-containing vaccine - 1st dose,2,PREGNANT,Pregnant women,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2022,MCV1,Measles-containing vaccine - 1st dose,3,CHILD,Children 1-5 years,NATIONAL,17 months,Reported via national immunization program
AUS,Australia,WPRO,2022,MCV2,Measles-containing vaccine - 2nd dose (booster),1,PREGNANT,Pregnant women,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2022,POL3,Polio - 3rd dose,1,ELDERLY,Adults 65+,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2022,HEPB3,Hepatitis B - 3rd dose,1,INFANT,Infants under 1 year,NATIONAL,3 months,Reported via national immunization program
AUS,Australia,WPRO,2022,PCV3,Pneumococcal conjugate vaccine - 3rd dose,1,CHILD,Children 1-5 years,NATIONAL,2 months,
AUS,Australia,WPRO,2022,PCV3,Pneumococcal conjugate vaccine - 3rd dose,2,PREGNANT,Pregnant women,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2023,BCG,Bacille Calmette-Guerin (Tuberculosis),1,ADOLESCENT,Adolescents 10-19 years,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2023,BCG,Bacille Calmette-Guerin (Tuberculosis),2,ELDERLY,Adults 65+,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2023,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,1,PREGNANT,Pregnant women,NATIONAL,N/A,
AUS,Australia,WPRO,2023,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,2,ELDERLY,Adults 65+,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2023,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,3,CHILD,Children 1-5 years,NATIONAL,7 months,Reported via national immunization program
AUS,Australia,WPRO,2023,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,1,INFANT,Infants under 1 year,NATIONAL,12 months,Reported via national immunization program
AUS,Australia,WPRO,2023,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,2,ADOLESCENT,Adolescents 10-19 years,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2023,MCV1,Measles-containing vaccine - 1st dose,1,CHILD,Children 1-5 years,NATIONAL,15 months,Reported via national immunization program
AUS,Australia,WPRO,2023,MCV1,Measles-containing vaccine - 1st dose,2,ADOLESCENT,Adolescents 10-19 years,NATIONAL,N/A,
AUS,Australia,WPRO,2023,MCV1,Measles-containing vaccine - 1st dose,3,PREGNANT,Pregnant women,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2023,MCV2,Measles-containing vaccine - 2nd dose (booster),1,PREGNANT,Pregnant women,NATIONAL,N/A,
AUS,Australia,WPRO,2023,MCV2,Measles-containing vaccine - 2nd dose (booster),2,ELDERLY,Adults 65+,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2023,POL3,Polio - 3rd dose,1,INFANT,Infants under 1 year,NATIONAL,13 months,Reported via national immunization program
AUS,Australia,WPRO,2023,HEPB3,Hepatitis B - 3rd dose,1,CHILD,Children 1-5 years,NATIONAL,7 months,
AUS,Australia,WPRO,2023,HEPB3,Hepatitis B - 3rd dose,2,INFANT,Infants under 1 year,NATIONAL,10 months,
AUS,Australia,WPRO,2023,HEPB3,Hepatitis B - 3rd dose,3,CHILD,Children 1-5 years,NATIONAL,14 months,Reported via national immunization program
AUS,Australia,WPRO,2023,PCV3,Pneumococcal conjugate vaccine - 3rd dose,1,ADOLESCENT,Adolescents 10-19 years,NATIONAL,N/A,Reported via national immunization program
AUS,Australia,WPRO,2023,PCV3,Pneumococcal conjugate vaccine - 3rd dose,2,PREGNANT,Pregnant women,NATIONAL,N/A,
